"sentence","verb","frame","voice","polarity","conditional","Mean","low.ci","high.ci","SD","C"
"Someone taunted a particular person to do a particular thing.","taunt","NP_to_VPeventive","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone teased a particular person to do a particular thing.","tease","NP_to_VPeventive","active","positive","False",0.7,0.2,0.2,0.349602949390051,10
"Someone teased a particular person to have a particular thing.","tease","NP_to_VPstative","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone teased that a particular thing happened","tease","that_S","active","positive","False",0.6,0.2,0.2,0.316227766016838,10
"Someone tempted a particular person to do a particular thing.","tempt","NP_to_VPeventive","active","positive","False",0.75,0.15,0.15,0.263523138347365,10
"Someone tempted a particular person to have a particular thing.","tempt","NP_to_VPstative","active","positive","False",0.55,0.15,0.15,0.283823106098773,10
"Someone terrorized a particular person to do a particular thing.","terrorize","NP_to_VPeventive","active","positive","False",0.7,0.15,0.15,0.258198889747161,10
"Someone tested for a particular thing to happen.","test","for_NP_to_VP","active","positive","False",0.5,0.15,0.15,0.235702260395516,10
"Someone tested that a particular thing happened","test","that_S","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone testified for a particular thing to happen.","testify","for_NP_to_VP","active","positive","False",0.65,0.1,0.15,0.241522945769824,10
"Someone testified that a particular thing happened","testify","that_S","active","positive","False",0.9,0.1,0.1,0.210818510677892,10
"Someone theorized a particular person to have a particular thing.","theorize","NP_to_VPstative","active","positive","False",0.5,0,0,0,10
"Someone theorized that a particular thing happened","theorize","that_S","active","positive","False",0.5,0,0,0,10
"Someone thirsted for a particular thing to happen.","thirst","for_NP_to_VP","active","positive","False",0.5,0,0,0,10
"Someone thought that a particular thing happened","think","that_S","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone threatened a particular person to do a particular thing.","threaten","NP_to_VPeventive","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone tickled a particular person to do a particular thing.","tickle","NP_to_VPeventive","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone told a particular person to do a particular thing.","tell","NP_to_VPeventive","active","positive","False",0.65,0.15,0.15,0.241522945769824,10
"Someone told a particular person to have a particular thing.","tell","NP_to_VPstative","active","positive","False",0.611111111111111,0.111111111111111,0.166666666666667,0.220479275922049,9
"Someone took a particular person to do a particular thing.","take","NP_to_VPeventive","active","positive","False",0.75,0.15,0.15,0.263523138347365,10
"Someone tormented a particular person to do a particular thing.","torment","NP_to_VPeventive","active","positive","False",0.75,0.15,0.15,0.263523138347365,10
"Someone tortured a particular person to do a particular thing.","torture","NP_to_VPeventive","active","positive","False",0.8,0.15,0.15,0.258198889747161,10
"Someone tortured a particular person to have a particular thing.","torture","NP_to_VPstative","active","positive","False",0.75,0.15,0.15,0.263523138347365,10
"Someone trained a particular person to do a particular thing.","train","NP_to_VPeventive","active","positive","False",0.9,0.15,0.1,0.210818510677892,10
"Someone trained a particular person to have a particular thing.","train","NP_to_VPstative","active","positive","False",0.8,0.15,0.15,0.258198889747161,10
"Someone tricked a particular person to do a particular thing.","trick","NP_to_VPeventive","active","positive","False",0.95,0.1,0.05,0.158113883008419,10
"Someone tried for a particular thing to happen.","try","for_NP_to_VP","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone triggered a particular person to do a particular thing.","trigger","NP_to_VPeventive","active","positive","False",1,0,0,0,10
"Someone trusted a particular person to do a particular thing.","trust","NP_to_VPeventive","active","positive","False",0.5,0,0,0,10
"Someone trusted a particular person to have a particular thing.","trust","NP_to_VPstative","active","positive","False",0.5,0,0,0,10
"Someone trusted that a particular thing happened","trust","that_S","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone tutored a particular person to do a particular thing.","tutor","NP_to_VPeventive","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone tweeted a particular person to do a particular thing.","tweet","NP_to_VPeventive","active","positive","False",0.45,0.15,0.15,0.283823106098773,10
"Someone tweeted for a particular thing to happen.","tweet","for_NP_to_VP","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone tweeted that a particular thing happened","tweet","that_S","active","positive","False",0.8,0.15,0.15,0.258198889747161,10
"Someone typed that a particular thing happened","type","that_S","active","positive","False",0.7,0.15,0.15,0.258198889747161,10
"Someone uncovered that a particular thing happened","uncover","that_S","active","positive","False",1,0,0,0,10
"Someone underestimated that a particular thing happened","underestimate","that_S","active","positive","False",0.8,0.15,0.15,0.258198889747161,10
"Someone underlined that a particular thing happened","underline","that_S","active","positive","False",0.85,0.15,0.1,0.241522945769824,10
"Someone underscored that a particular thing happened","underscore","that_S","active","positive","False",0.65,0.2,0.2,0.337474278855276,10
"Someone understood a particular person to have a particular thing.","understand","NP_to_VPstative","active","positive","False",0.85,0.15,0.15,0.241522945769824,10
"Someone understood that a particular thing happened","understand","that_S","active","positive","False",1,0,0,0,10
"Someone updated that a particular thing happened","update","that_S","active","positive","False",1,0,0,0,9
"Someone upheld that a particular thing happened","uphold","that_S","active","positive","False",0.75,0.15,0.15,0.263523138347365,10
"Someone urged a particular person to do a particular thing.","urge","NP_to_VPeventive","active","positive","False",0.55,0.15,0.15,0.283823106098773,10
"Someone urged a particular person to have a particular thing.","urge","NP_to_VPstative","active","positive","False",0.45,0.15,0.15,0.283823106098773,10
"Someone urged for a particular thing to happen.","urge","for_NP_to_VP","active","positive","False",0.45,0.1,0.05,0.158113883008419,10
"Someone used a particular person to do a particular thing.","use","NP_to_VPeventive","active","positive","False",0.95,0.1,0.05,0.158113883008419,10
"Someone uttered for a particular thing to happen.","utter","for_NP_to_VP","active","positive","False",0.5,0.15,0.15,0.235702260395516,10
"Someone uttered that a particular thing happened","utter","that_S","active","positive","False",0.8,0.25,0.2,0.349602949390051,10
"Someone verified that a particular thing happened","verify","that_S","active","positive","False",1,0,0,0,10
"Someone videotapeed that a particular thing happened","videotape","that_S","active","positive","False",1,0,0,0,10
"Someone visualized that a particular thing happened","visualize","that_S","active","positive","False",0.4,0.2,0.2,0.316227766016838,10
"Someone voiced that a particular thing happened","voice","that_S","active","positive","False",0.85,0.15,0.101249999999999,0.241522945769824,10
"Someone volunteered a particular person to do a particular thing.","volunteer","NP_to_VPeventive","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone volunteered a particular person to have a particular thing.","volunteer","NP_to_VPstative","active","positive","False",0.7,0.15,0.15,0.258198889747161,10
"Someone volunteered for a particular thing to happen.","volunteer","for_NP_to_VP","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone volunteered that a particular thing happened","volunteer","that_S","active","positive","False",0.722222222222222,0.166666666666667,0.166666666666667,0.263523138347365,9
"Someone voted a particular person to do a particular thing.","vote","NP_to_VPeventive","active","positive","False",0.5,0,0,0,10
"Someone voted for a particular thing to happen.","vote","for_NP_to_VP","active","positive","False",0.6,0.1,0.15,0.210818510677892,10
"Someone voted that a particular thing happened","vote","that_S","active","positive","False",0.7,0.15,0.15,0.258198889747161,10
"Someone vowed for a particular thing to happen.","vow","for_NP_to_VP","active","positive","False",0.5,0,0,0,10
"Someone vowed that a particular thing happened","vow","that_S","active","positive","False",0.777777777777778,0.166666666666667,0.166666666666667,0.263523138347365,9
"Someone wagered a particular person to do a particular thing.","wager","NP_to_VPeventive","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone wagered that a particular thing happened","wager","that_S","active","positive","False",0.65,0.15,0.15,0.241522945769824,10
"Someone wanted a particular person to do a particular thing.","want","NP_to_VPeventive","active","positive","False",0.555555555555556,0.0555555555555556,0.111111111111111,0.166666666666667,9
"Someone wanted a particular person to have a particular thing.","want","NP_to_VPstative","active","positive","False",0.5,0,0,0,10
"Someone wanted for a particular thing to happen.","want","for_NP_to_VP","active","positive","False",0.55,0.05,0.1,0.158113883008419,10
"Someone warned a particular person to do a particular thing.","warn","NP_to_VPeventive","active","positive","False",0.5,0,0,0,10
"Someone warned that a particular thing happened","warn","that_S","active","positive","False",0.85,0.15,0.15,0.241522945769824,10
"Someone warranted that a particular thing happened","warrant","that_S","active","positive","False",0.65,0.15,0.15,0.241522945769824,10
"Someone was advised that a particular thing happened","advise","that_S","passive","positive","False",0.9,0.15,0.1,0.210818510677892,10
"Someone was aggravated that a particular thing happened","aggravate","that_S","passive","positive","False",0.95,0.1,0.05,0.158113883008419,10
